	0.618333333333	0.618333333333	0.618333333333	0.618333333333	0.618333333333	0.395	0.618333333333	0.644583333333	0.717083333333	0.742916666667	0.395	0.395	0.670416666667	0.742916666667	0.742916666667
0.618333333333						0.000157052284231			0.0191099222068	0.0126111440993	0.000157052284231	0.000157052284231		0.0126111440993	0.0126111440993
0.618333333333						0.000157052284231			0.0191099222068	0.0126111440993	0.000157052284231	0.000157052284231		0.0126111440993	0.0126111440993
0.618333333333						0.000157052284231			0.0191099222068	0.0126111440993	0.000157052284231	0.000157052284231		0.0126111440993	0.0126111440993
0.618333333333						0.000157052284231			0.0191099222068	0.0126111440993	0.000157052284231	0.000157052284231		0.0126111440993	0.0126111440993
0.618333333333						0.000157052284231			0.0191099222068	0.0126111440993	0.000157052284231	0.000157052284231		0.0126111440993	0.0126111440993
0.395	0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231		0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231			0.000157052284231	0.000157052284231	0.000157052284231
0.618333333333						0.000157052284231			0.0191099222068	0.0126111440993	0.000157052284231	0.000157052284231		0.0126111440993	0.0126111440993
0.644583333333						0.000157052284231				0.0493661947519	0.000157052284231	0.000157052284231		0.0493661947519	0.0493661947519
0.717083333333	0.0191099222068	0.0191099222068	0.0191099222068	0.0191099222068	0.0191099222068	0.000157052284231	0.0191099222068				0.000157052284231	0.000157052284231			
0.742916666667	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.000157052284231	0.0126111440993	0.0493661947519			0.000157052284231	0.000157052284231			
0.395	0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231		0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231			0.000157052284231	0.000157052284231	0.000157052284231
0.395	0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231		0.000157052284231	0.000157052284231	0.000157052284231	0.000157052284231			0.000157052284231	0.000157052284231	0.000157052284231
0.670416666667						0.000157052284231					0.000157052284231	0.000157052284231			
0.742916666667	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.000157052284231	0.0126111440993	0.0493661947519			0.000157052284231	0.000157052284231			
0.742916666667	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.000157052284231	0.0126111440993	0.0493661947519			0.000157052284231	0.000157052284231			
